soil_ph,soil_bd,DTM_10m,slope,temp_seasonality,soil_sand,rain_warmestQuart,soil_carbon,isothermality,aspect,ndvi,id
54,131,534.0446,8.9484235143322,6622,58,264,5,25,103.94616646829887,0.80035,66634
59,130,847.863,4.483905425013431,7899,53,259,3,27,47.366584008841315,0.7292,27435
53,129,273.2192,35.43317038834751,7472,54,229,26,26,70.23433480834822,0.708,74333
54,112,278.53162,29.662227560653584,4328,59,418,3,27,205.90616211116034,0.8264,64771
54,153,172.4552,1.6062528259088455,7795,64,244,5,24,83.79832207716818,0.73725,33365
50,139,282.94138,19.04760267000338,7441,61,239,7,24,97.57602225281062,0.84385,10096
58,146,805.12537,6.141254061069025,7959,51,256,15,26,194.5234767294218,0.7327,27036
59,133,726.94434,3.9081798387883637,8041,56,250,1,25,274.798875906989,0.661,51493
54,132,485.05957,16.6236654626786,5723,62,331,4,23,61.78560966850687,0.7718,71407
57,114,1011.4433,8.63099922268891,6965,56,264,3,27,95.97757476395743,0.71145,17629
57,140,1003.401,10.338958226325198,7219,55,261,5,27,129.25673457093725,0.7402,19214
57,142,673.3396,5.138145919261525,7603,56,273,8,25,128.75320789763825,0.7842,7525
59,128,700.0433,5.498696242980877,7981,55,239,5,24,261.6858070070919,0.5665,43610
53,151,238.6841,3.892398376147663,6963,61,240,6,24,209.63273549842935,0.7126,29918
55,118,910.833,14.57800676367647,5694,55,248,7,28,325.2618974171127,0.7736,81601
53,119,226.82451,6.756662058144683,5609,60,296,7,23,175.35503562911958,0.80735,72558
52,139,727.69476,2.181414123576985,7921,53,241,5,24,188.31668833341902,0.64785,40586
54,122,812.47797,16.442716982835996,5962,60,354,3,24,178.8338867906098,0.775,77490
54,137,902.6476,12.55431963959373,6863,56,275,4,27,236.98128302739278,0.70715,74890
57,146,996.6456,10.045650982432003,7823,52,269,2,27,248.71825565788794,0.7509,27574
55,125,852.4772,6.447007128225619,8006,55,256,0,25,211.36123662775384,0.7199,53591
54,141,717.01917,15.62493843302238,8035,62,261,3,26,177.643198155358,0.8016,2610
56,142,779.843,9.834588367625349,6499,57,284,4,25,151.00456941782616,0.7633,76319
63,136,734.72266,6.191870798654154,7934,53,243,3,27,70.0372242600525,0.7844,24058
53,139,596.65186,6.666242555697921,7742,61,270,11,24,224.1840190497478,0.79165,33129
57,133,980.6366,3.9927439326371807,7787,52,273,4,26,261.26969799380953,0.7108,29109
55,139,236.13647,10.953932788411832,7226,62,236,9,23,162.35443204528892,0.76035,10702
61,140,772.7329,5.011330049816257,7898,58,246,13,24,110.63641288450032,0.4619,41879
61,130,821.8798,6.622189467470486,7628,55,249,2,26,49.97348442768455,0.525,20483
51,123,579.6437,46.790396982472586,5474,58,444,5,25,300.0858937161955,0.71,61055
55,145,518.3698,13.500669525715056,8059,59,239,4,25,111.97307047396976,0.7028,51900
53,121,471.8963,42.529582041627016,5698,59,236,16,28,302.8814980293203,0.79,78874
56,128,744.70575,1.9116180716951419,7668,58,226,5,25,97.85198017468737,0.7026,38612
62,144,447.8766,34.32823132902752,5668,60,334,7,28,169.60391550513376,0.82595,57922
51,90,239.91826,39.87214269192253,5137,65,229,4,28,192.546907607053,0.7948,82508
57,142,814.17926,8.601302329041921,7952,51,265,2,26,213.8236473746466,0.763,29300
54,130,690.96545,12.24413975116872,5952,58,331,3,27,122.13438000253473,0.81895,59411
49,111,350.65515,43.14095579891183,5676,58,229,17,28,267.98823381371227,0.79535,78794
54,138,796.72003,3.991998205470085,7420,55,237,4,25,257.01234412885043,0.71975,36099
53,102,544.00543,20.274221970379,5178,59,248,0,28,301.4924501468408,0.85755,82736
60,149,798.9108,1.8504531975941354,7899,53,246,12,24,147.98239929355,0.5428,41365
51,116,566.5672,17.894946981529642,5571,60,371,4,23,302.23866101799575,0.7322,56231
56,121,778.687,3.3207513720565576,8052,53,253,1,25,208.45135680758887,0.72015,53931
51,113,346.35052,5.028533087014082,4091,58,444,8,27,153.38879610692754,0.7896,64207
54,143,218.75304,8.022741964906594,7559,58,248,5,23,178.57277591184553,0.8117,34376
54,120,1004.4104,19.622357694406038,6248,57,362,2,26,246.2795769122484,0.6953,59718
55,137,247.25433,11.724337550850425,7531,65,251,7,23,127.5437217489273,0.7977,34330
50,122,585.7418,8.164024937512352,5591,62,371,3,23,215.23897197601866,0.7052,56210
58,142,738.3448,2.470656156893069,7911,54,243,8,24,227.7857891213773,0.581,40764
54,143,632.057,11.167041239747906,5980,60,313,3,24,121.4427094152448,0.73095,69455
57,110,849.005,21.63908665489278,5934,57,336,4,27,98.91737546750028,0.8168,59308
57,131,642.8604,26.02315856892439,6654,55,265,3,26,204.211092722434,0.6928,77136
58,129,819.24304,10.969862239588222,7601,53,230,2,25,125.65145817948083,0.77895,38562
51,108,33.047657,5.112218911381174,4009,61,339,8,27,96.65306128896914,0.81505,62867
54,127,843.9135,8.967627646889584,7451,56,237,9,26,137.62593838249012,0.72505,38806
56,126,849.92615,7.445171239616329,7112,51,252,8,27,222.68120531214657,0.7256,16347
60,143,930.20013,7.936421766145881,7409,55,235,2,27,225.82100933546843,0.6101,84843
51,144,323.99176,13.93674574235146,7836,65,239,10,25,79.5053389033411,0.80235,32123
56,135,661.72687,3.000147932307708,8051,51,250,7,25,188.4883976007611,0.7318,30633
58,129,786.4461,1.5347640197509818,7948,55,259,2,27,104.11065118624917,0.7016,27098
62,155,774.95514,4.693882972304586,7914,53,249,0,24,93.4911706082845,0.4268,42659
56,116,981.4889,10.70107248774748,7589,55,257,4,27,56.15241517624955,0.7193,20778
57,122,949.59515,21.271199269886267,6357,52,216,4,28,165.84542487844882,0.81065,84493
53,122,733.2096,30.217782606748152,5591,59,233,7,28,149.80264015194788,0.79990000000000006,84436
54,133,925.28766,14.066691857394641,6513,57,273,0,28,284.1757843265289,0.769,16216
55,136,666.8158,4.09659554157241,6955,62,263,5,25,181.02317888257943,0.75,12196
55,144,783.75964,11.658798602918736,7918,51,243,10,24,56.556290745369274,0.6703,39615
54,147,295.14273,14.55825405470909,7500,58,253,9,23,136.4316218205408,0.79990000000000006,34522
57,123,959.593,15.518948479092442,6466,56,244,1,28,295.6903870435793,0.74625,85989
58,127,136.1071,12.83441671118937,7300,55,226,5,23,124.12729939248108,0.7895,10561
54,132,768.6561,1.5987576419180394,8028,55,252,5,24,171.71327219403364,0.64245,49297
58,123,832.83673,10.970452813741506,6614,58,214,2,28,280.3721561862415,0.6493,82563
57,136,723.5327,5.648037289471188,7928,56,243,5,24,209.17447976404665,0.4856,41680
53,133,542.77466,3.334200179088519,6547,57,267,4,25,149.88660271365373,0.7082,67648
54,125,783.1897,24.52421200348829,6391,58,256,16,28,54.58588569239473,0.74045,79121
62,122,447.76984,31.546773547430348,5932,60,321,4,28,85.92540052579766,0.8242,58839
55,141,289.07004,8.80206884945542,8145,58,220,2,25,136.26511342980433,0.6274,53252
55,129,863.7286,4.013584284523459,7485,54,239,3,25,106.04557265340547,0.7427,15823
54,134,919.5984,8.365561014763776,7327,63,254,2,27,132.25768481072498,0.63465,17965
55,117,819.71344,3.09881306481416,8024,54,255,1,25,156.1934545057161,0.69285,53634
53,116,832.2501,4.369338490954615,7854,55,251,8,24,243.67340141809373,0.6644,38899
53,102,550.86566,34.68770278902571,6460,54,260,10,28,194.18478314617641,0.8155,15472
53,110,1021.18207,6.214987424011715,7725,53,273,4,27,129.78693256905956,0.7604,28727
49,94,817.23505,40.61747588152508,6619,55,196,6,28,134.4776004706782,0.75255,85668
50,107,669.20715,35.83972903731563,5090,51,242,12,28,187.93947677211904,0.85555,82420
56,124,852.50214,6.250091617520174,8041,55,246,7,25,96.10933647767082,0.64315,46946
57,133,588.6937,7.587291252654174,8166,53,253,9,27,53.42943907912013,0.7553,3233
56,145,726.59985,15.584366640641356,7153,56,264,5,26,105.00052298358491,0.7236,74521
59,126,763.75415,14.667387254057259,8040,56,250,4,25,68.67246730867421,0.6013,52067
52,150,240.5215,7.957584556593141,7455,60,242,7,24,128.38292894369815,0.7953,10049
51,144,308.29553,7.431570922101624,7723,63,248,5,24,156.01527147806664,0.8115,33485
54,101,105.81571,7.144718594207849,4515,57,239,7,28,157.12919143511294,0.8283,77838
54,106,936.4994,17.10532725106283,6628,54,278,8,26,241.79246582289227,0.74745,75490
56,129,152.9405,9.715680279489796,7122,62,236,7,24,137.08136117087622,0.81595,35399
59,133,798.8379,1.45182201119691,7745,52,237,2,27,75.5638256155366,0.68085,23100
53,140,674.14716,21.933882629510414,6304,60,286,3,25,258.60935919841216,0.74295,67129
51,120,907.5878,14.791752086825099,7552,55,265,10,27,199.61428083394827,0.6593,21894
54,142,656.38684,2.5629604494551974,8032,54,263,8,26,77.56568764595762,0.6808,1275
58,113,111.58479,2.656276485133903,5661,65,174,1,28,196.5580662521191,0.80225,79838
57,122,783.7886,2.644826617550825,7945,49,249,4,24,211.94395534247806,0.6223,43195
60,137,1047.0303,20.321639656553494,5769,55,267,5,28,300.21517289102906,0.76905,83912
57,122,941.94025,8.533766040129958,7226,58,242,6,28,138.8379178542165,0.728,73336
55,133,756.43567,12.703929857083018,8029,53,249,1,25,242.77967539090395,0.68135,50860
55,129,593.40283,12.737983698957157,6045,56,300,7,24,149.8744303830986,0.7428,70318
53,131,830.9683,8.64170848308141,6726,54,274,3,26,237.68559053081248,0.7361,75931
52,138,498.04535,17.795305122855318,6533,59,263,2,25,247.97682413729825,0.7675,67546
59,117,795.3262,0.46981042978158,7984,51,241,8,25,121.7698973295137,0.5179,47349
58,142,1051.1332,16.929791514880083,7343,55,245,3,27,331.8135440476467,0.8348,85067
54,144,451.7152,29.64841692689363,8106,62,228,7,25,222.33730039987233,0.73355,50556
52,146,327.656,11.56981484712991,5895,61,299,3,24,125.76976616949165,0.727,71867
53,151,948.39935,2.758631742312713,7652,59,279,5,27,196.9739895292543,0.7152,2040
52,120,1092.1511,13.060242853506614,6097,53,377,5,26,176.8550545192509,0.73740000000000006,59675
52,139,228.46524,22.693271197658852,6609,61,229,7,24,257.50677179764284,0.79445,87232
57,127,968.52875,7.375971937449166,7758,56,263,0,27,85.08381699833481,0.72315,26021
47,112,757.5654,15.764874852355486,5596,57,401,5,24,191.7751554363867,0.7253,55115
57,112,931.03864,4.591428956485482,5812,53,224,4,28,112.54035243797821,0.6917,83109
53,136,518.175,4.2549103108849655,6978,64,251,2,24,179.1564868239743,0.7663,12866
59,128,826.00653,5.382668213334097,7965,53,251,12,24,224.88308933227086,0.61240000000000006,43666
53,146,701.15295,9.390349506396884,6885,59,269,5,25,166.46665728464515,0.79075,12822
56,132,915.95337,2.673655732674356,7852,48,269,4,27,54.755190996295894,0.6974,28379
57,135,704.6344,0.6008978265417898,8026,49,239,9,25,180.2420585640942,0.6157,49641
52,114,279.8322,42.97521245857041,4815,59,229,2,29,94.2755621873223,0.88105,63311
50,123,940.88934,1.3867528859774612,6051,55,358,8,25,258.6979429796535,0.7351,76695
54,124,734.0023,8.15834736033885,5950,58,346,3,24,119.59089138889264,0.7025,77630
52,116,1012.45795,5.967014385806885,6928,53,272,5,27,258.93037581463824,0.7198,17705
58,125,906.83057,5.869275578404192,7961,58,259,4,24,308.0449918442812,0.63,47643
51,112,530.2759,26.02750885310893,5667,58,226,7,28,43.91092140358779,0.8447,78694
58,140,640.00555,14.091626359504927,7785,54,266,10,26,117.56061911504219,0.7909,5850
61,138,943.5621,9.029451225412307,7104,51,261,4,27,91.92029920273066,0.72285,17941
55,146,851.1256,7.85549121190325,6989,57,221,1,28,282.77844981259483,0.744,83568
67,126,112.3456,48.51968113765951,5852,57,295,9,28,286.78104338378023,0.8166,57684
57,134,460.3954,18.95662684241596,6662,53,254,4,25,113.12937949073935,0.7734,66361
55,131,703.2065,8.534790939989593,8080,57,239,7,24,113.15044470882535,0.6568,47957
55,127,838.72217,3.071596369186043,7971,55,245,3,25,247.7049487587925,0.6001,46500
55,133,886.4925,10.514970804084188,7859,54,260,3,25,246.7209178217038,0.77945,23405
56,149,808.05896,11.693736104790833,7782,59,277,1,26,243.13209299129187,0.7801,4617
53,152,210.83205,2.9006208492367596,6916,63,238,7,24,163.23200655408817,0.75585,30061
57,146,822.5454,8.078097349507983,7918,56,260,4,27,233.2389639044775,0.76145,27396
53,130,873.5664,15.583080402708841,5943,57,356,4,25,317.59434449168475,0.73015,66759
52,127,530.3893,15.514948431552327,4610,58,422,5,28,215.10853372649171,0.7723,65524
57,111,316.49207,48.52081659419686,5050,56,437,8,28,120.59113800707871,0.7455,57252
50,106,619.09735,21.194293001677114,5249,58,421,4,23,196.21723582640118,0.7362,55652
59,129,828.3766,4.728175979669369,8025,51,245,8,25,98.9599322447324,0.59265,46480
54,107,679.27057,7.2792171388989715,5817,55,191,2,28,138.35339471327356,0.7623,80486
55,142,257.90735,12.374992150339866,5942,63,285,8,24,178.1084967357729,0.6879,71944
58,143,700.73315,1.863690248735684,8024,51,237,9,24,106.17496864811626,0.6695,49566
54,107,992.3779,4.9008743100266985,7734,54,264,3,27,96.17050579090646,0.70415,25316
52,133,773.12976,3.8615583274352283,7695,51,250,7,25,179.25334289037747,0.7256,36322
55,114,979.7106,2.3201535048795696,7690,50,259,5,27,196.50808695581287,0.6857,25989
59,145,645.11444,10.987814597661137,7930,56,229,3,26,70.84596527583864,0.8124,21587
56,136,662.0671,2.894000172617173,7894,53,237,3,24,240.965975802412,0.686,38773
53,119,833.93567,11.395733636559827,7433,54,239,6,25,230.89630097795305,0.7771,37833
55,125,851.7943,24.65981213777929,7879,56,272,7,26,69.06564789660855,0.80425,3856
53,147,758.98047,15.679764462464945,6176,64,264,1,28,275.0696241414904,0.7183,86416
54,148,503.2748,5.186601887707886,7837,62,256,7,24,121.75433220103139,0.74,32356
56,134,814.81006,1.7887342663561752,7913,54,243,3,25,226.87672934789168,0.6707,49877
49,133,364.90332,8.342442073746007,5444,63,371,6,23,54.53605206052098,0.79275,56536
62,121,737.5905,8.914226163888676,7920,53,241,5,27,73.71209331768338,0.6954,23698
53,125,927.84814,19.31222270461663,6654,55,279,4,26,149.4360345490689,0.753,76094
53,116,539.078,32.446312573917986,5640,60,238,3,29,252.22592062673385,0.8619,78687
54,76,218.17455,34.00632875020383,5816,62,189,0,28,226.9182066844635,0.8717,80149
55,110,838.35425,6.153630047162928,8024,58,256,1,25,104.36317718744613,0.7162,53468
55,115,901.29083,5.364533364996832,7529,57,239,8,25,108.25064256072281,0.7298,38961
56,146,696.50214,20.81742402144173,6872,61,269,3,25,204.7267992435173,0.7897,12727
60,126,512.5283,37.40658694229607,5535,58,366,9,28,192.03075066275156,0.8152,57212
54,134,306.134,44.31426588793149,5782,62,171,9,28,66.35877344442767,0.813,79965
51,120,693.2591,22.813617350191592,6159,54,284,6,28,334.1265545777002,0.7947,14472
58,128,780.6513,4.167122277458308,7898,54,233,8,24,221.75317392582394,0.5037,42348
54,132,705.60913,17.798331576640624,8042,57,237,12,24,46.000710048216376,0.6861,44802
55,157,748.6863,17.569490603870488,7974,65,264,2,27,145.8454277992923,0.7463,1897
56,124,952.8914,8.902793909002261,7736,54,269,2,27,70.8128768382029,0.7555,26593
53,118,531.4446,36.50291789094296,5068,59,214,8,28,121.4983842745065,0.80355,80835
49,124,651.41797,9.671962716560145,4560,56,367,7,28,180.71761731405994,0.74645,63829
55,140,775.3469,2.3250645729001302,8001,51,252,5,24,207.11886153041755,0.6772,48223
55,131,814.44934,4.585831584018688,7931,53,260,2,27,170.73981761706477,0.6841,26609
47,89,141.03189,45.573752470914435,5675,66,354,3,28,292.1150638209995,0.7612,59118
55,122,395.15005,12.325624828729564,5566,57,338,7,28,121.71894069535017,0.82965,57239
51,125,178.86089,5.1096161580655854,5166,65,216,8,28,293.7781711011439,0.7607,78199
56,138,822.709,2.8000865078568244,7864,49,249,5,24,227.50224724341203,0.475,40873
52,126,948.3532,16.789973569048588,5915,54,368,4,25,282.4526986879876,0.68705,77435
55,104,290.33707,15.79917650632308,4506,60,332,10,28,291.74649771795424,0.80955,63962
56,136,829.8749,7.8847203306423985,7619,52,253,3,24,219.7322406217053,0.7659,35585
53,129,933.3163,11.60036469848808,7874,55,256,3,25,205.60495623067538,0.77275,22754
56,125,824.10205,52.720619505792065,5538,53,389,4,27,245.3351258559374,0.6887,58538
54,107,850.77075,44.862899607173944,5541,53,363,8,28,196.8310963579482,0.7073,57160
48,122,177.81009,31.276500951844998,4746,56,475,8,28,145.51850002888025,0.846,100
57,129,922.79065,11.457695199915337,7877,51,260,3,27,207.67305616363103,0.7689,26763
48,101,73.644516,20.335154441831993,5118,58,192,11,28,260.68991743716913,0.7493,80690
50,128,693.98755,7.535629590475914,5423,63,430,7,24,189.38949201378915,0.7125,54522
55,116,1000.69354,4.2206736859315255,7631,53,263,4,26,133.74001064800325,0.7166,21594
56,111,688.7274,11.8342353086474,7088,58,243,5,26,261.98115008548274,0.7863,14552
56,131,242.49164,12.199146506468889,7504,59,249,9,23,193.99761353178852,0.80785,34445
56,112,133.59373,31.564912781746752,5815,62,211,11,28,280.6343504410622,0.88455,79289
51,129,650.05035,2.3973689363357824,6703,53,248,12,28,225.89060390058427,0.69505,14145
55,121,934.439,6.117412848669211,7746,55,270,1,27,167.38304714161458,0.7957,28680
57,127,717.65063,1.3116308557763157,8047,53,239,6,25,192.36268115311518,0.6045,49121
52,109,691.62775,22.91977443987089,5458,60,426,4,24,183.03090968468493,0.7355,54559
53,140,912.6747,6.631030673683393,7147,52,275,3,27,185.21902971904217,0.7166,9280
55,126,414.56943,16.51063986053203,8157,60,236,5,26,83.83923732634054,0.7693,3734
53,132,740.7606,10.428441514573063,8031,51,240,6,25,79.46313558000358,0.6503,45315
61,142,768.56256,19.09087032628565,7595,46,265,6,27,191.9589181680062,0.78275,6683
55,126,995.95166,6.909070643148023,7767,53,263,3,27,164.31511370608234,0.7567,25640
56,164,934.0747,9.968818540425646,7782,59,279,18,26,116.05145636595356,0.73895,4354
56,114,282.011,19.46062017706647,6238,61,178,2,28,171.71706992562528,0.8072,85150
57,122,920.19476,13.450650268753439,7407,48,253,3,27,195.21304333039015,0.7616,19478
59,111,818.9019,12.382083537956888,6526,59,225,1,28,234.3353527680984,0.772,85833
52,143,893.1442,26.62845126268159,6054,58,345,19,25,241.8523989546948,0.631,76973
57,135,685.8609,2.406441732636678,8072,56,246,6,25,137.68508442104746,0.59945,51293
52,118,740.1217,28.84011758816104,5993,58,355,7,25,276.47520714686897,0.65145,61236
59,149,941.88666,11.039581123990965,7830,52,272,3,27,303.41472956722777,0.77845,29071
60,135,700.1088,4.973816841539726,8059,53,240,1,24,44.3706847343489,0.5813,47463
53,119,807.1711,7.785179957540218,7630,54,260,11,24,195.5835301049057,0.758,35790
54,141,351.91028,14.095849694655739,4419,60,437,14,28,297.63325853388477,0.8018,64630
59,147,747.57874,7.1412033880892105,7861,52,243,1,25,270.10406216791984,0.7762,21427
53,126,707.34674,19.680720254958374,5566,63,376,5,23,290.0725382106683,0.7368,55990
56,122,999.968,19.467044490910293,7098,58,259,5,28,217.35157607184888,0.80465,73306
53,113,165.70125,7.956987699197273,5535,60,295,8,23,259.4810977156795,0.8,72977
56,117,930.8881,8.774560442923487,7470,54,262,5,27,226.72274447238914,0.7837,21268
59,138,912.4682,4.750063847991307,7844,51,253,2,26,274.9163782993642,0.75265,21540
49,115,846.32556,55.245589528304855,5525,58,374,10,28,123.22702897394223,0.7946,57356
57,132,722.37555,10.226020595252617,6298,55,284,3,25,188.07312654499873,0.6937,66963
53,138,684.3521,12.04771865668745,8031,58,240,2,25,208.6075703117576,0.7104,51179
53,146,873.5733,18.23213689659199,5909,56,362,15,24,243.5676240186757,0.72085,77712
